time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-09 00:00:00+00:00,44.0,33.0,61,34
2022-12-10 00:00:00+00:00,58.0,34.0,11,8
2022-12-11 00:00:00+00:00,18.0,14.0,40,23
2022-12-12 00:00:00+00:00,4.0,3.0,39,25
2022-12-13 00:00:00+00:00,4.0,3.0,47,26
2022-12-14 00:00:00+00:00,2.0,1.0,63,31
2022-12-15 00:00:00+00:00,4.0,3.0,46,23
2022-12-16 00:00:00+00:00,4.0,1.0,37,22
2022-12-17 00:00:00+00:00,,,15,7
2022-12-18 00:00:00+00:00,,,12,7
2022-12-19 00:00:00+00:00,53.0,42.0,39,23
2022-12-20 00:00:00+00:00,61.0,42.0,38,20
2022-12-21 00:00:00+00:00,27.0,21.0,67,26
2022-12-22 00:00:00+00:00,3.0,2.0,37,26
