time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-14 00:00:00+00:00,266,98,47,19
2022-01-15 00:00:00+00:00,192,77,10,4
2022-01-16 00:00:00+00:00,124,63,19,5
2022-01-17 00:00:00+00:00,262,113,21,11
2022-01-18 00:00:00+00:00,347,137,44,20
2022-01-19 00:00:00+00:00,280,109,40,22
2022-01-20 00:00:00+00:00,302,132,25,16
2022-01-21 00:00:00+00:00,347,109,33,13
2022-01-22 00:00:00+00:00,227,84,7,5
2022-01-23 00:00:00+00:00,182,80,10,6
2022-01-24 00:00:00+00:00,273,117,52,17
2022-01-25 00:00:00+00:00,276,105,28,16
2022-01-26 00:00:00+00:00,286,111,24,13
2022-01-27 00:00:00+00:00,232,109,20,13
