time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-21 00:00:00+00:00,209,118,51,22
2022-06-22 00:00:00+00:00,242,140,74,29
2022-06-23 00:00:00+00:00,282,134,38,20
2022-06-24 00:00:00+00:00,279,117,150,27
2022-06-25 00:00:00+00:00,204,73,34,13
2022-06-26 00:00:00+00:00,227,97,10,7
2022-06-27 00:00:00+00:00,313,150,58,29
2022-06-28 00:00:00+00:00,278,144,39,22
2022-06-29 00:00:00+00:00,309,146,28,19
2022-06-30 00:00:00+00:00,340,176,50,21
2022-07-01 00:00:00+00:00,287,114,26,16
2022-07-02 00:00:00+00:00,257,95,18,11
2022-07-03 00:00:00+00:00,259,121,5,4
2022-07-04 00:00:00+00:00,383,158,97,26
