time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-28 00:00:00+00:00,205,93,11,11
2022-01-29 00:00:00+00:00,187,79,11,7
2022-01-30 00:00:00+00:00,208,82,6,5
2022-01-31 00:00:00+00:00,232,106,12,5
2022-02-01 00:00:00+00:00,232,88,8,8
2022-02-02 00:00:00+00:00,239,103,8,5
2022-02-03 00:00:00+00:00,197,85,26,17
2022-02-04 00:00:00+00:00,162,78,32,12
2022-02-05 00:00:00+00:00,211,85,20,7
2022-02-06 00:00:00+00:00,207,75,10,6
2022-02-07 00:00:00+00:00,214,97,19,13
2022-02-08 00:00:00+00:00,225,108,54,25
2022-02-09 00:00:00+00:00,304,177,48,17
2022-02-10 00:00:00+00:00,522,361,42,20
