time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-07 00:00:00+00:00,288,121,55,21
2022-12-08 00:00:00+00:00,330,121,42,23
2022-12-09 00:00:00+00:00,332,163,55,28
2022-12-10 00:00:00+00:00,249,91,46,25
2022-12-11 00:00:00+00:00,228,99,21,10
2022-12-12 00:00:00+00:00,381,148,40,27
2022-12-13 00:00:00+00:00,291,130,71,25
2022-12-14 00:00:00+00:00,398,196,69,30
2022-12-15 00:00:00+00:00,397,207,38,21
2022-12-16 00:00:00+00:00,376,174,27,14
2022-12-17 00:00:00+00:00,284,110,33,10
2022-12-18 00:00:00+00:00,222,88,7,5
2022-12-19 00:00:00+00:00,366,170,18,14
2022-12-20 00:00:00+00:00,306,156,29,16
