time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-14 00:00:00+00:00,280,103,360,64
2022-03-15 00:00:00+00:00,300,105,622,97
2022-03-16 00:00:00+00:00,268,112,401,96
2022-03-17 00:00:00+00:00,175,97,369,93
2022-03-18 00:00:00+00:00,158,70,228,88
2022-03-19 00:00:00+00:00,148,71,153,36
2022-03-20 00:00:00+00:00,158,64,150,33
2022-03-21 00:00:00+00:00,174,81,315,83
2022-03-22 00:00:00+00:00,206,103,283,80
2022-03-23 00:00:00+00:00,215,99,520,99
2022-03-24 00:00:00+00:00,205,95,578,156
2022-03-25 00:00:00+00:00,126,72,504,142
2022-03-26 00:00:00+00:00,162,67,255,105
2022-03-27 00:00:00+00:00,87,44,213,70
