time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-07 00:00:00+00:00,128,64,233,94
2022-10-08 00:00:00+00:00,217,88,433,159
2022-10-09 00:00:00+00:00,168,78,384,153
2022-10-10 00:00:00+00:00,323,74,638,216
2022-10-11 00:00:00+00:00,152,81,666,233
2022-10-12 00:00:00+00:00,326,76,595,197
2022-10-13 00:00:00+00:00,240,97,578,203
2022-10-14 00:00:00+00:00,298,94,628,175
2022-10-15 00:00:00+00:00,231,81,234,44
2022-10-16 00:00:00+00:00,152,66,218,58
2022-10-17 00:00:00+00:00,295,100,445,142
2022-10-18 00:00:00+00:00,380,114,653,153
2022-10-19 00:00:00+00:00,285,105,485,138
2022-10-20 00:00:00+00:00,325,101,451,130
