time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-08 00:00:00+00:00,292,120,363,92
2023-02-09 00:00:00+00:00,275,129,290,116
2023-02-10 00:00:00+00:00,309,130,328,105
2023-02-11 00:00:00+00:00,207,100,195,46
2023-02-12 00:00:00+00:00,199,90,145,32
2023-02-13 00:00:00+00:00,430,136,426,127
2023-02-14 00:00:00+00:00,317,121,448,127
2023-02-15 00:00:00+00:00,244,113,485,109
2023-02-16 00:00:00+00:00,309,157,446,125
2023-02-17 00:00:00+00:00,279,130,324,100
2023-02-18 00:00:00+00:00,208,104,130,48
2023-02-19 00:00:00+00:00,223,112,175,55
2023-02-20 00:00:00+00:00,401,133,405,120
2023-02-21 00:00:00+00:00,318,129,359,118
