time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-02 00:00:00+00:00,82,47,217,71
2022-10-03 00:00:00+00:00,73,44,320,99
2022-10-04 00:00:00+00:00,66,35,167,82
2022-10-05 00:00:00+00:00,62,39,199,80
2022-10-06 00:00:00+00:00,120,67,337,96
2022-10-07 00:00:00+00:00,128,64,233,94
2022-10-08 00:00:00+00:00,217,88,433,159
2022-10-09 00:00:00+00:00,168,78,384,153
2022-10-10 00:00:00+00:00,323,74,638,216
2022-10-11 00:00:00+00:00,152,81,666,233
2022-10-12 00:00:00+00:00,326,76,595,197
2022-10-13 00:00:00+00:00,240,97,578,203
2022-10-14 00:00:00+00:00,298,94,628,175
2022-10-15 00:00:00+00:00,222,81,234,44
