time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-02 00:00:00+00:00,122,55,224,90
2022-05-03 00:00:00+00:00,63,37,282,91
2022-05-04 00:00:00+00:00,76,44,241,100
2022-05-05 00:00:00+00:00,94,48,370,170
2022-05-06 00:00:00+00:00,91,46,552,186
2022-05-07 00:00:00+00:00,82,35,656,163
2022-05-08 00:00:00+00:00,62,36,163,77
2022-05-09 00:00:00+00:00,92,53,633,185
2022-05-10 00:00:00+00:00,142,69,619,149
2022-05-11 00:00:00+00:00,219,90,491,169
2022-05-12 00:00:00+00:00,234,85,618,177
2022-05-13 00:00:00+00:00,307,96,912,203
2022-05-14 00:00:00+00:00,306,85,458,92
2022-05-15 00:00:00+00:00,176,74,455,102
