time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-29 00:00:00+00:00,579,148,143,70
2021-12-30 00:00:00+00:00,526,107,103,44
2021-12-31 00:00:00+00:00,446,94,139,46
2022-01-01 00:00:00+00:00,312,88,46,26
2022-01-02 00:00:00+00:00,267,88,36,19
2022-01-03 00:00:00+00:00,509,89,75,37
2022-01-04 00:00:00+00:00,515,141,124,50
2022-01-05 00:00:00+00:00,496,127,154,62
2022-01-06 00:00:00+00:00,462,126,233,112
2022-01-07 00:00:00+00:00,464,114,147,67
2022-01-08 00:00:00+00:00,234,91,41,22
2022-01-09 00:00:00+00:00,217,89,62,33
2022-01-10 00:00:00+00:00,378,127,127,66
2022-01-11 00:00:00+00:00,292,106,178,77
