time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-28 00:00:00+00:00,346,112,150,82
2022-10-29 00:00:00+00:00,260,99,102,32
2022-10-30 00:00:00+00:00,260,116,122,42
2022-10-31 00:00:00+00:00,349,152,219,103
2022-11-01 00:00:00+00:00,449,123,177,93
2022-11-02 00:00:00+00:00,438,127,217,107
2022-11-03 00:00:00+00:00,375,135,193,91
2022-11-04 00:00:00+00:00,338,117,127,66
2022-11-05 00:00:00+00:00,268,89,69,40
2022-11-06 00:00:00+00:00,281,120,74,45
2022-11-07 00:00:00+00:00,355,135,184,98
2022-11-08 00:00:00+00:00,554,137,245,113
2022-11-09 00:00:00+00:00,362,135,260,101
2022-11-10 00:00:00+00:00,367,156,223,87
