time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-30 00:00:00+00:00,2359,654,106,43
2022-05-31 00:00:00+00:00,2345,643,185,59
2022-06-01 00:00:00+00:00,2233,681,209,64
2022-06-02 00:00:00+00:00,2128,614,170,51
2022-06-03 00:00:00+00:00,2015,715,75,35
2022-06-04 00:00:00+00:00,1098,241,58,28
2022-06-05 00:00:00+00:00,1127,193,43,19
2022-06-06 00:00:00+00:00,2429,856,151,41
2022-06-07 00:00:00+00:00,2512,742,82,44
2022-06-08 00:00:00+00:00,2154,554,143,48
2022-06-09 00:00:00+00:00,2144,620,200,51
2022-06-10 00:00:00+00:00,1867,557,128,54
2022-06-11 00:00:00+00:00,930,154,33,19
2022-06-12 00:00:00+00:00,1044,247,47,25
