time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-28 00:00:00+00:00,1151,245,27,18
2022-08-29 00:00:00+00:00,2917,754,94,57
2022-08-30 00:00:00+00:00,2787,598,83,44
2022-08-31 00:00:00+00:00,2285,585,75,35
2022-09-01 00:00:00+00:00,2554,636,145,55
2022-09-02 00:00:00+00:00,1958,431,87,46
2022-09-03 00:00:00+00:00,843,167,68,28
2022-09-04 00:00:00+00:00,571,206,63,29
2022-09-05 00:00:00+00:00,1699,446,85,49
2022-09-06 00:00:00+00:00,1933,515,109,61
2022-09-07 00:00:00+00:00,1720,468,97,51
2022-09-08 00:00:00+00:00,1738,481,110,45
2022-09-09 00:00:00+00:00,1652,387,156,38
2022-09-10 00:00:00+00:00,863,188,36,21
