time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-12 00:00:00+00:00,726,138,18,8
2021-12-13 00:00:00+00:00,1703,265,42,16
2021-12-14 00:00:00+00:00,1350,305,59,27
2021-12-15 00:00:00+00:00,1481,324,71,26
2021-12-16 00:00:00+00:00,1542,273,60,23
2021-12-17 00:00:00+00:00,1380,217,20,14
2021-12-18 00:00:00+00:00,702,170,16,12
2021-12-19 00:00:00+00:00,680,120,7,5
2021-12-20 00:00:00+00:00,1744,268,35,17
2021-12-21 00:00:00+00:00,1543,312,41,20
2021-12-22 00:00:00+00:00,1437,281,60,25
2021-12-23 00:00:00+00:00,1520,257,43,20
2021-12-24 00:00:00+00:00,1154,186,27,18
2021-12-25 00:00:00+00:00,617,128,11,7
