time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-02 00:00:00+00:00,590,166,55,32
2022-11-03 00:00:00+00:00,579,178,72,31
2022-11-04 00:00:00+00:00,496,143,88,37
2022-11-05 00:00:00+00:00,328,108,32,15
2022-11-06 00:00:00+00:00,271,111,32,18
2022-11-07 00:00:00+00:00,555,184,61,32
2022-11-08 00:00:00+00:00,617,193,76,32
2022-11-09 00:00:00+00:00,591,175,43,17
2022-11-10 00:00:00+00:00,582,227,54,29
2022-11-11 00:00:00+00:00,495,167,59,31
2022-11-12 00:00:00+00:00,308,106,34,16
2022-11-13 00:00:00+00:00,308,111,37,20
2022-11-14 00:00:00+00:00,578,208,69,41
2022-11-15 00:00:00+00:00,527,188,67,33
