time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-23 00:00:00+00:00,750,143,25,8
2022-01-24 00:00:00+00:00,1068,370,10,9
2022-01-25 00:00:00+00:00,998,264,18,13
2022-01-26 00:00:00+00:00,924,241,20,12
2022-01-27 00:00:00+00:00,916,228,23,12
2022-01-28 00:00:00+00:00,934,232,21,11
2022-01-29 00:00:00+00:00,801,172,11,7
2022-01-30 00:00:00+00:00,768,140,24,10
2022-01-31 00:00:00+00:00,827,256,27,13
2022-02-01 00:00:00+00:00,950,302,20,11
2022-02-02 00:00:00+00:00,900,242,40,21
2022-02-03 00:00:00+00:00,927,203,50,23
2022-02-04 00:00:00+00:00,953,236,32,13
2022-02-05 00:00:00+00:00,781,153,64,21
