time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-18 00:00:00+00:00,78.0,46.0,70,28
2022-11-19 00:00:00+00:00,59.0,33.0,34,16
2022-11-20 00:00:00+00:00,19.0,14.0,30,20
2022-11-21 00:00:00+00:00,2.0,2.0,70,38
2022-11-22 00:00:00+00:00,4.0,4.0,53,38
2022-11-23 00:00:00+00:00,48.0,35.0,42,33
2022-11-24 00:00:00+00:00,63.0,41.0,45,36
2022-11-25 00:00:00+00:00,60.0,37.0,50,35
2022-11-26 00:00:00+00:00,27.0,23.0,44,19
2022-11-27 00:00:00+00:00,,,21,17
2022-11-28 00:00:00+00:00,6.0,6.0,57,30
2022-11-29 00:00:00+00:00,3.0,3.0,54,39
2022-11-30 00:00:00+00:00,26.0,15.0,179,60
2022-12-01 00:00:00+00:00,25.0,22.0,63,42
