time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-28 00:00:00+00:00,142.0,52.0,18,9
2022-05-29 00:00:00+00:00,88.0,43.0,23,17
2022-05-30 00:00:00+00:00,18.0,15.0,96,32
2022-05-31 00:00:00+00:00,2.0,2.0,94,36
2022-06-01 00:00:00+00:00,,,83,45
2022-06-02 00:00:00+00:00,105.0,55.0,49,28
2022-06-03 00:00:00+00:00,254.0,78.0,22,18
2022-06-04 00:00:00+00:00,218.0,81.0,21,14
2022-06-05 00:00:00+00:00,201.0,78.0,23,17
2022-06-06 00:00:00+00:00,168.0,78.0,67,35
2022-06-07 00:00:00+00:00,140.0,70.0,69,31
2022-06-08 00:00:00+00:00,147.0,73.0,80,43
2022-06-09 00:00:00+00:00,298.0,109.0,82,41
2022-06-10 00:00:00+00:00,281.0,90.0,53,29
