time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-28 00:00:00+00:00,169,68,59,25
2022-04-29 00:00:00+00:00,170,54,71,29
2022-04-30 00:00:00+00:00,189,68,40,10
2022-05-01 00:00:00+00:00,208,72,30,15
2022-05-02 00:00:00+00:00,200,81,29,19
2022-05-03 00:00:00+00:00,169,69,40,22
2022-05-04 00:00:00+00:00,157,67,75,25
2022-05-05 00:00:00+00:00,162,71,61,26
2022-05-06 00:00:00+00:00,156,63,47,26
2022-05-07 00:00:00+00:00,141,51,41,16
2022-05-08 00:00:00+00:00,140,52,38,14
2022-05-09 00:00:00+00:00,149,64,59,26
2022-05-10 00:00:00+00:00,147,63,64,24
2022-05-11 00:00:00+00:00,156,66,70,28
