time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-19 00:00:00+00:00,200,71,41,11
2021-11-20 00:00:00+00:00,105,50,13,9
2021-11-21 00:00:00+00:00,61,34,7,7
2021-11-22 00:00:00+00:00,78,36,40,12
2021-11-23 00:00:00+00:00,68,38,61,20
2021-11-24 00:00:00+00:00,75,43,37,23
2021-11-25 00:00:00+00:00,113,66,73,29
2021-11-26 00:00:00+00:00,141,67,29,14
2021-11-27 00:00:00+00:00,79,48,4,4
2021-11-28 00:00:00+00:00,65,37,8,5
2021-11-29 00:00:00+00:00,114,57,23,12
2021-11-30 00:00:00+00:00,149,52,11,9
2021-12-01 00:00:00+00:00,185,82,112,21
2021-12-02 00:00:00+00:00,172,76,57,18
