time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-24 00:00:00+00:00,206,71,26,9
2022-09-25 00:00:00+00:00,222,74,5,5
2022-09-26 00:00:00+00:00,221,89,80,28
2022-09-27 00:00:00+00:00,217,92,53,24
2022-09-28 00:00:00+00:00,175,90,89,28
2022-09-29 00:00:00+00:00,200,82,45,21
2022-09-30 00:00:00+00:00,229,88,67,16
2022-10-01 00:00:00+00:00,184,79,16,11
2022-10-02 00:00:00+00:00,148,58,7,6
2022-10-03 00:00:00+00:00,153,71,31,19
2022-10-04 00:00:00+00:00,143,72,20,14
2022-10-05 00:00:00+00:00,150,77,40,15
2022-10-06 00:00:00+00:00,161,82,19,16
2022-10-07 00:00:00+00:00,144,68,32,17
