time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-28 00:00:00+00:00,199,73,20,10
2022-05-29 00:00:00+00:00,204,74,8,8
2022-05-30 00:00:00+00:00,176,75,71,34
2022-05-31 00:00:00+00:00,161,74,96,27
2022-06-01 00:00:00+00:00,159,67,36,28
2022-06-02 00:00:00+00:00,175,79,106,31
2022-06-03 00:00:00+00:00,206,76,60,21
2022-06-04 00:00:00+00:00,196,79,8,6
2022-06-05 00:00:00+00:00,157,65,7,7
2022-06-06 00:00:00+00:00,168,78,109,24
2022-06-07 00:00:00+00:00,186,87,65,21
2022-06-08 00:00:00+00:00,204,93,70,36
2022-06-09 00:00:00+00:00,216,104,75,30
2022-06-10 00:00:00+00:00,232,90,97,30
