time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-08 00:00:00+00:00,601,143,29,12
2023-02-09 00:00:00+00:00,265,129,46,14
2023-02-10 00:00:00+00:00,523,142,15,9
2023-02-11 00:00:00+00:00,188,101,18,5
2023-02-12 00:00:00+00:00,185,97,1,1
2023-02-13 00:00:00+00:00,675,197,34,16
2023-02-14 00:00:00+00:00,475,169,34,14
2023-02-15 00:00:00+00:00,440,194,29,12
2023-02-16 00:00:00+00:00,385,188,50,16
2023-02-17 00:00:00+00:00,351,156,65,17
2023-02-18 00:00:00+00:00,348,158,16,10
2023-02-19 00:00:00+00:00,292,131,13,6
2023-02-20 00:00:00+00:00,443,169,52,18
2023-02-21 00:00:00+00:00,432,153,34,20
