time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-19 00:00:00+00:00,273,132,29,10
2023-01-20 00:00:00+00:00,280,125,20,7
2023-01-21 00:00:00+00:00,388,129,12,4
2023-01-22 00:00:00+00:00,220,114,6,3
2023-01-23 00:00:00+00:00,395,164,32,12
2023-01-24 00:00:00+00:00,353,148,8,7
2023-01-25 00:00:00+00:00,289,147,42,14
2023-01-26 00:00:00+00:00,307,145,17,6
2023-01-27 00:00:00+00:00,280,141,13,7
2023-01-28 00:00:00+00:00,161,93,18,3
2023-01-29 00:00:00+00:00,199,100,7,5
2023-01-30 00:00:00+00:00,487,198,29,13
2023-01-31 00:00:00+00:00,400,180,24,14
2023-02-01 00:00:00+00:00,465,172,21,12
