time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-27 00:00:00+00:00,280,141,13,7
2023-01-28 00:00:00+00:00,161,93,18,3
2023-01-29 00:00:00+00:00,199,100,7,5
2023-01-30 00:00:00+00:00,487,198,29,13
2023-01-31 00:00:00+00:00,400,180,24,14
2023-02-01 00:00:00+00:00,477,175,21,12
2023-02-02 00:00:00+00:00,386,181,15,12
2023-02-03 00:00:00+00:00,620,211,66,11
2023-02-04 00:00:00+00:00,245,134,13,6
2023-02-05 00:00:00+00:00,206,102,6,3
2023-02-06 00:00:00+00:00,522,158,13,8
2023-02-07 00:00:00+00:00,342,130,49,25
2023-02-08 00:00:00+00:00,601,143,29,12
2023-02-09 00:00:00+00:00,258,125,46,14
