time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-14 00:00:00+00:00,226,80,3,1
2021-11-15 00:00:00+00:00,183,82,2,2
2021-11-16 00:00:00+00:00,164,79,11,6
2021-11-17 00:00:00+00:00,148,72,6,3
2021-11-18 00:00:00+00:00,168,72,15,6
2021-11-19 00:00:00+00:00,114,52,10,5
2021-11-20 00:00:00+00:00,60,29,1,1
2021-11-21 00:00:00+00:00,102,43,2,2
2021-11-22 00:00:00+00:00,162,59,12,6
2021-11-23 00:00:00+00:00,146,60,2,2
2021-11-24 00:00:00+00:00,175,70,4,4
2021-11-25 00:00:00+00:00,164,73,6,5
2021-11-26 00:00:00+00:00,190,71,6,1
2021-11-27 00:00:00+00:00,99,48,2,2
