time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-30 00:00:00+00:00,163,70,1.0,1.0
2022-05-31 00:00:00+00:00,155,62,15.0,5.0
2022-06-01 00:00:00+00:00,109,52,5.0,2.0
2022-06-02 00:00:00+00:00,87,48,14.0,7.0
2022-06-03 00:00:00+00:00,177,58,7.0,5.0
2022-06-04 00:00:00+00:00,137,57,2.0,2.0
2022-06-05 00:00:00+00:00,138,45,3.0,2.0
2022-06-06 00:00:00+00:00,92,57,13.0,3.0
2022-06-07 00:00:00+00:00,134,60,,
2022-06-08 00:00:00+00:00,160,92,2.0,2.0
2022-06-09 00:00:00+00:00,181,76,2.0,1.0
2022-06-10 00:00:00+00:00,100,60,2.0,2.0
2022-06-11 00:00:00+00:00,208,85,1.0,1.0
2022-06-12 00:00:00+00:00,231,87,1.0,1.0
