time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-05 00:00:00+00:00,262,85,2,2
2022-11-06 00:00:00+00:00,199,79,2,2
2022-11-07 00:00:00+00:00,246,95,17,11
2022-11-08 00:00:00+00:00,209,99,15,7
2022-11-09 00:00:00+00:00,294,99,11,6
2022-11-10 00:00:00+00:00,222,100,13,4
2022-11-11 00:00:00+00:00,191,75,2,2
2022-11-12 00:00:00+00:00,142,61,1,1
2022-11-13 00:00:00+00:00,147,63,3,1
2022-11-14 00:00:00+00:00,218,102,11,3
2022-11-15 00:00:00+00:00,234,103,6,6
2022-11-16 00:00:00+00:00,261,106,20,11
2022-11-17 00:00:00+00:00,214,91,5,2
2022-11-18 00:00:00+00:00,217,92,8,2
