time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-07 00:00:00+00:00,231,81,1.0,1.0
2022-08-08 00:00:00+00:00,291,109,9.0,6.0
2022-08-09 00:00:00+00:00,312,105,6.0,4.0
2022-08-10 00:00:00+00:00,289,98,25.0,10.0
2022-08-11 00:00:00+00:00,323,93,19.0,6.0
2022-08-12 00:00:00+00:00,300,98,7.0,6.0
2022-08-13 00:00:00+00:00,336,92,,
2022-08-14 00:00:00+00:00,241,79,,
2022-08-15 00:00:00+00:00,269,87,11.0,4.0
2022-08-16 00:00:00+00:00,259,113,21.0,6.0
2022-08-17 00:00:00+00:00,332,108,2.0,2.0
2022-08-18 00:00:00+00:00,249,99,31.0,8.0
2022-08-19 00:00:00+00:00,427,88,15.0,8.0
2022-08-20 00:00:00+00:00,165,61,,
