time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-17 00:00:00+00:00,120,45,10,5
2022-03-18 00:00:00+00:00,114,47,8,5
2022-03-19 00:00:00+00:00,147,67,1,1
2022-03-20 00:00:00+00:00,149,65,14,4
2022-03-21 00:00:00+00:00,287,81,9,7
2022-03-22 00:00:00+00:00,263,86,14,8
2022-03-23 00:00:00+00:00,319,106,31,10
2022-03-24 00:00:00+00:00,314,87,14,8
2022-03-25 00:00:00+00:00,217,77,7,5
2022-03-26 00:00:00+00:00,174,72,4,3
2022-03-27 00:00:00+00:00,87,51,11,4
2022-03-28 00:00:00+00:00,185,54,5,4
2022-03-29 00:00:00+00:00,233,43,6,6
2022-03-30 00:00:00+00:00,116,44,7,5
